,file_name_data,vocal_label,gender_label,type_of_data_label,gender_label_transformed,vocal_label_mapped
1683,i/f4_long_straight_i,i,f,long,1.0,2
1684,i/m11_long_straight_i,i,m,long,0.0,2
1685,i/m2_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1686,i/m7_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1687,i/f2_scales_c_fast_piano_i,i,f,scales,1.0,2
1688,i/f3_scales_f_slow_piano_i,i,f,scales,1.0,2
1689,i/m9_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
1690,i/m2_scales_breathy_i,i,m,scales,0.0,2
1691,i/f2_arpeggios_vibrato_i,i,f,arpeggios,1.0,2
1692,i/m10_scales_straight_i,i,m,scales,0.0,2
1693,i/m2_scales_f_slow_forte_i,i,m,scales,0.0,2
1694,i/f1_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
1695,i/m2_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
1696,i/m2_arpeggios_c_fast_forte_i,i,m,arpeggios,0.0,2
1697,i/m6_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1698,i/f8_scales_c_fast_forte_i,i,f,scales,1.0,2
1699,i/m3_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
1700,i/f4_arpeggios_f_slow_forte_i,i,f,arpeggios,1.0,2
1701,i/f5_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
1702,i/m3_long_inhaled_i,i,m,long,0.0,2
1703,i/f8_arpeggios_vocal_fry_i,i,f,arpeggios,1.0,2
1704,i/m2_arpeggios_c_fast_piano_i,i,m,arpeggios,0.0,2
1705,i/m6_arpeggios_straight_i,i,m,arpeggios,0.0,2
1706,i/m5_arpeggios_c_slow_piano_i,i,m,arpeggios,0.0,2
1707,i/f9_long_inhaled_i,i,f,long,1.0,2
1708,i/f7_scales_f_slow_piano_i,i,f,scales,1.0,2
1709,i/m3_arpeggios_lip_trill_i,i,m,arpeggios,0.0,2
1710,i/f9_arpeggios_breathy_i,i,f,arpeggios,1.0,2
1711,i/f5_scales_f_fast_forte_i,i,f,scales,1.0,2
1712,i/f9_scales_f_fast_piano_i,i,f,scales,1.0,2
1713,i/m1_arpeggios_breathy_i,i,m,arpeggios,0.0,2
1714,i/m4_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
1715,i/f1_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
1716,i/f5_scales_vocal_fry_i,i,f,scales,1.0,2
1717,i/m2_arpeggios_straight_i,i,m,arpeggios,0.0,2
1718,i/m10_long_inhaled_i,i,m,long,0.0,2
1719,i/f8_long_messa_i,i,f,long,1.0,2
1720,i/f7_scales_c_slow_forte_i,i,f,scales,1.0,2
1721,i/f2_arepggios_f_fast_forte_i,i,f,arepggios,1.0,2
1722,i/m9_scales_straight_i,i,m,scales,0.0,2
1723,i/f2_arepggios_c_fast_forte_i,i,f,arepggios,1.0,2
1724,i/m6_scales_straight_i,i,m,scales,0.0,2
1725,i/m3_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
1726,i/f7_arpeggios_f_fast_piano_i,i,f,arpeggios,1.0,2
1727,i/f2_arpeggios_straight_i,i,f,arpeggios,1.0,2
1728,i/f6_scales_breathy_i,i,f,scales,1.0,2
1729,i/f7_arpeggios_vibrato_i,i,f,arpeggios,1.0,2
1730,i/m11_arpeggios_c_slow_piano_i,i,m,arpeggios,0.0,2
1731,i/f5_long_pp_i,i,f,long,1.0,2
1732,i/f2_arpeggios_vocal_fry_i,i,f,arpeggios,1.0,2
1733,i/f9_scales_f_slow_piano_i,i,f,scales,1.0,2
1734,i/f6_scales_belt_i,i,f,scales,1.0,2
1735,i/m3_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1736,i/m7_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
1737,i/m4_long_inhaled_i,i,m,long,0.0,2
1738,i/m9_scales_breathy_i,i,m,scales,0.0,2
1739,i/f9_scales_vocal_fry_i,i,f,scales,1.0,2
1740,i/m2_scales_vocal_fry_i,i,m,scales,0.0,2
1741,i/m5_long_pp_i,i,m,long,0.0,2
1742,i/f2_arpeggios_f_slow_piano_i,i,f,arpeggios,1.0,2
1743,i/m10_scales_lip_trill_i,i,m,scales,0.0,2
1744,i/f3_arpeggios_c_fast_piano_i,i,f,arpeggios,1.0,2
1745,i/m3_scales_c_slow_forte_i,i,m,scales,0.0,2
1746,i/m5_scales_c_fast_piano_i,i,m,scales,0.0,2
1747,i/m11_long_trillo_i,i,m,long,0.0,2
1748,i/f3_long_straight_i,i,f,long,1.0,2
1749,i/m7_arpeggios_belt_i,i,m,arpeggios,0.0,2
1750,i/m9_scales_f_fast_forte_i,i,m,scales,0.0,2
1751,i/m6_long_inhaled_i,i,m,long,0.0,2
1752,i/m4_scales_breathy_i,i,m,scales,0.0,2
1753,i/f3_arpeggios_c_slow_forte_i,i,f,arpeggios,1.0,2
1754,i/f6_arpeggios_c_slow_forte_i,i,f,arpeggios,1.0,2
1755,i/m10_long_trillo_i,i,m,long,0.0,2
1756,i/f8_scales_c_fast_piano_i,i,f,scales,1.0,2
1757,i/f4_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
1758,i/f9_arpeggios_straight_i,i,f,arpeggios,1.0,2
1759,i/f9_arpeggios_belt_i,i,f,arpeggios,1.0,2
1760,i/m2_long_forte_i,i,m,long,0.0,2
1761,i/f8_arpeggios_straight_i,i,f,arpeggios,1.0,2
1762,i/m11_arpeggios_c_fast_forte_i,i,m,arpeggios,0.0,2
1763,i/m5_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1764,i/m7_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
1765,i/m8_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1766,i/f8_arpeggios_vibrato_i,i,f,arpeggios,1.0,2
1767,i/f9_scales_c_fast_forte_i,i,f,scales,1.0,2
1768,i/f6_long_inhaled_i,i,f,long,1.0,2
1769,i/m1_scales_f_slow_forte_i,i,m,scales,0.0,2
1770,i/m9_arpeggios_belt_i,i,m,arpeggios,0.0,2
1771,i/m9_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
1772,i/f5_long_trill_i,i,f,long,1.0,2
1773,i/f6_scales_c_fast_piano_i,i,f,scales,1.0,2
1774,i/m6_scales_c_slow_forte_i,i,m,scales,0.0,2
1775,i/f6_scales_vibrato_i,i,f,scales,1.0,2
1776,i/f2_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
1777,i/f1_long_forte_i,i,f,long,1.0,2
1778,i/f8_long_forte_i,i,f,long,1.0,2
1779,i/f9_arpeggios_c_fast_forte_i,i,f,arpeggios,1.0,2
1780,i/m10_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1782,i/f3_scales_straight_i,i,f,scales,1.0,2
1783,i/m10_long_messa_i,i,m,long,0.0,2
1784,i/m5_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1785,i/m2_long_trillo_i,i,m,long,0.0,2
1786,i/m5_scales_c_slow_piano_i,i,m,scales,0.0,2
1787,i/m7_scales_f_fast_forte_i,i,m,scales,0.0,2
1788,i/m11_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1789,i/f1_long_trillo_i,i,f,long,1.0,2
1790,i/m6_arpeggios_belt_i,i,m,arpeggios,0.0,2
1791,i/f7_long_forte_i,i,f,long,1.0,2
1792,i/m10_long_pp_i,i,m,long,0.0,2
1793,i/f5_arpeggios_f_fast_piano_i,i,f,arpeggios,1.0,2
1794,i/m4_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1795,i/m8_scales_f_sow_forte_i,i,m,scales,0.0,2
1796,i/m2_long_pp_i,i,m,long,0.0,2
1797,i/m10_arpeggios_lip_trill_i,i,m,arpeggios,0.0,2
1798,i/f3_scales_f_fast_piano_i,i,f,scales,1.0,2
1799,i/m4_scales_c_fast_piano_i,i,m,scales,0.0,2
1800,i/m2_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
1801,i/f9_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
1802,i/m9_scales_c_fast_forte_i,i,m,scales,0.0,2
1803,i/m5_long_messa_i,i,m,long,0.0,2
1804,i/m1_arpeggios_c_slow_piano_i,i,m,arpeggios,0.0,2
1805,i/m11_scales_f_slow_piano_i,i,m,scales,0.0,2
1806,i/f3_long_messa_i,i,f,long,1.0,2
1807,i/m7_scales_f_slow_forte_i,i,m,scales,0.0,2
1808,i/m6_long_messa_i,i,m,long,0.0,2
1809,i/f5_arpeggios_f_slow_forte_i,i,f,arpeggios,1.0,2
1810,i/f5_scales_straight_i,i,f,scales,1.0,2
1811,i/m10_long_trill_i,i,m,long,0.0,2
1812,i/f6_scales_f_slow_forte_i,i,f,scales,1.0,2
1813,i/m11_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1814,i/m1_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1815,i/m4_long_trill_i,i,m,long,0.0,2
1816,i/m5_arpeggios_breathy_i,i,m,arpeggios,0.0,2
1817,i/f8_scales_f_fast_forte_i,i,f,scales,1.0,2
1818,i/f7_scales_c_slow_piano_i,i,f,scales,1.0,2
1819,i/m4_scales_f_fast_piano_i,i,m,scales,0.0,2
1820,i/m4_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1821,i/m6_scales_belt_i,i,m,scales,0.0,2
1822,i/m2_long_straight_i,i,m,long,0.0,2
1823,i/m8_scales_f_fast_piano_i,i,m,scales,0.0,2
1824,i/m9_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1825,i/f9_scales_belt_i,i,f,scales,1.0,2
1826,i/m4_arpeggios_straight_i,i,m,arpeggios,0.0,2
1827,i/m6_arpeggios_c_fast_forte_i,i,m,arpeggios,0.0,2
1828,i/m7_scales_breathy_i,i,m,scales,0.0,2
1829,i/m6_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
1830,i/m11_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
1831,i/f6_scales_f_slow_piano_i,i,f,scales,1.0,2
1832,i/m8_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
1833,i/m4_scales_c_slow_piano_i,i,m,scales,0.0,2
1834,i/f9_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
1835,i/m5_arpeggios_straight_i,i,m,arpeggios,0.0,2
1836,i/f2_long_trill_i,i,f,long,1.0,2
1837,i/m7_scales_c_fast_forte_i,i,m,scales,0.0,2
1838,i/f6_arpeggios_vocal_fry_i,i,f,arpeggios,1.0,2
1839,i/m3_scales_f_fast_piano_i,i,m,scales,0.0,2
1840,i/f2_arpeggios_breathy_i,i,f,arpeggios,1.0,2
1841,i/f4_scales_lip_trill_i,i,f,scales,1.0,2
1842,i/m8_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1843,i/m4_long_forte_i,i,m,long,0.0,2
1844,i/f2_scales_straight_i,i,f,scales,1.0,2
1845,i/f2_scales_f_fast_piano_i,i,f,scales,1.0,2
1846,i/f7_arpeggios_straight_i,i,f,arpeggios,1.0,2
1847,i/m7_scales_belt_i,i,m,scales,0.0,2
1848,i/f4_scales_c_slow_piano_i,i,f,scales,1.0,2
1849,i/m5_arpeggios_belt_i,i,m,arpeggios,0.0,2
1850,i/m1_long_forte_i,i,m,long,0.0,2
1851,i/m9_arpeggios_lip_trill_i,i,m,arpeggios,0.0,2
1852,i/m11_arpeggios_belt_i,i,m,arpeggios,0.0,2
1853,i/f1_arpeggios_belt_c_i,i,f,arpeggios,1.0,2
1854,i/m10_arpeggios_f_fast_forte_i,i,m,arpeggios,0.0,2
1855,i/f5_scales_f_slow_forte_i,i,f,scales,1.0,2
1856,i/m5_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
1857,i/f4_arpeggios_c_fast_forte_i,i,f,arpeggios,1.0,2
1858,i/f6_scales_straight_i,i,f,scales,1.0,2
1859,i/f8_scales_f_slow_piano_i,i,f,scales,1.0,2
1860,i/m7_scales_c_fast_piano_i,i,m,scales,0.0,2
1861,i/f7_scales_straight_i,i,f,scales,1.0,2
1862,i/f4_scales_vibrato_i,i,f,scales,1.0,2
1863,i/m4_arpeggios_c_slow_piano_i,i,m,arpeggios,0.0,2
1864,i/m6_scales_vocal_fry_i,i,m,scales,0.0,2
1865,i/m5_long_trill_i,i,m,long,0.0,2
1866,i/m1_scales_straight_i,i,m,scales,0.0,2
1867,i/m8_long_inhaled_i,i,m,long,0.0,2
1868,i/m6_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
1869,i/m11_scales_breathy_i,i,m,scales,0.0,2
1870,i/m2_long_trill_i,i,m,long,0.0,2
1871,i/m5_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1872,i/f5_arpeggios_vibrato_i,i,f,arpeggios,1.0,2
1873,i/f6_arpeggios_c_fast_forte_i,i,f,arpeggios,1.0,2
1874,i/f1_scales_c_slow_piano_i,i,f,scales,1.0,2
1875,i/m7_long_inhaled_i,i,m,long,0.0,2
1876,i/m9_arpeggios_straight_i,i,m,arpeggios,0.0,2
1877,i/m1_long_straight_i,i,m,long,0.0,2
1878,i/f5_arpeggios_lip_trill_i,i,f,arpeggios,1.0,2
1879,i/f8_long_trill_i,i,f,long,1.0,2
1880,i/m10_long_straight_i,i,m,long,0.0,2
1881,i/m9_scales_c_fast_piano_i,i,m,scales,0.0,2
1882,i/f5_scales_lip_trill_i,i,f,scales,1.0,2
1883,i/m7_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
1884,i/m7_arpeggios_c_fast_forte_i,i,m,arpeggios,0.0,2
1885,i/m10_arpeggios_c_fast_forte_i,i,m,arpeggios,0.0,2
1886,i/m11_long_forte_i,i,m,long,0.0,2
1887,i/f7_arpeggios_lip_trill_i,i,f,arpeggios,1.0,2
1888,i/m7_scales_vibrato_i,i,m,scales,0.0,2
1889,i/f6_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
1890,i/f7_long_pp_i,i,f,long,1.0,2
1891,i/m2_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1892,i/m5_scales_f_fast_forte_i,i,m,scales,0.0,2
1893,i/f2_scales_breathy_i,i,f,scales,1.0,2
1894,i/m3_scales_c_slow_piano_i,i,m,scales,0.0,2
1895,i/m11_scales_c_fast_forte_i,i,m,scales,0.0,2
1896,i/f1_arpeggios_c_fast_forte_i,i,f,arpeggios,1.0,2
1897,i/f8_scales_lip_trill_i,i,f,scales,1.0,2
1898,i/m6_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1899,i/m6_scales_lip_trill_i,i,m,scales,0.0,2
1900,i/m11_scales_straight_i,i,m,scales,0.0,2
1901,i/m6_long_forte_i,i,m,long,0.0,2
1902,i/m8_long_messa_i,i,m,long,0.0,2
1903,i/f9_arpeggios_lip_trill_i,i,f,arpeggios,1.0,2
1904,i/m3_arpeggios_straight_i,i,m,arpeggios,0.0,2
1905,i/m11_long_trill_i,i,m,long,0.0,2
1906,i/m4_scales_f_fast_forte_i,i,m,scales,0.0,2
1907,i/f1_long_inhaled_i,i,f,long,1.0,2
1908,i/f2_long_trillo_i,i,f,long,1.0,2
1909,i/m11_scales_f_slow_forte_i,i,m,scales,0.0,2
1910,i/f2_arepggios_f_fast_piano_i,i,f,arepggios,1.0,2
1911,i/f6_arpeggios_f_slow_piano_i,i,f,arpeggios,1.0,2
1912,i/m4_scales_vocal_fry_i,i,m,scales,0.0,2
1913,i/f3_long_trill_i,i,f,long,1.0,2
1914,i/m1_long_trillo_i,i,m,long,0.0,2
1915,i/f3_arpeggios_straight_i,i,f,arpeggios,1.0,2
1916,i/f9_arpeggios_f_slow_forte_i,i,f,arpeggios,1.0,2
1917,i/f2_long_messa_i,i,f,long,1.0,2
1919,i/f5_arpeggios_c_fast_piano_i,i,f,arpeggios,1.0,2
1920,i/m11_arpeggios_f_fast_forte_i,i,m,arpeggios,0.0,2
1921,i/m5_arpeggios_lip_trill_i,i,m,arpeggios,0.0,2
1922,i/m9_long_pp_i,i,m,long,0.0,2
1923,i/f6_scales_lip_trill_i,i,f,scales,1.0,2
1924,i/f3_scales_breathy_i,i,f,scales,1.0,2
1925,i/m8_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1926,i/f6_long_trill_i,i,f,long,1.0,2
1927,i/f1_long_straight_i,i,f,long,1.0,2
1928,i/m9_scales_c_slow_piano_i,i,m,scales,0.0,2
1929,i/f7_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
1930,i/f9_arpeggios_f_slow_piano_i,i,f,arpeggios,1.0,2
1931,i/m11_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
1932,i/m9_arpeggios_c_fast_forte_i,i,m,arpeggios,0.0,2
1933,i/m2_arpeggios_belt_i,i,m,arpeggios,0.0,2
1934,i/f3_arpeggios_belt_i,i,f,arpeggios,1.0,2
1935,i/m8_scales_vocal_fry_i,i,m,scales,0.0,2
1936,i/f6_scales_c_slow_forte_i,i,f,scales,1.0,2
1937,i/m6_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
1938,i/m5_scales_f_slow_forte_i,i,m,scales,0.0,2
1939,i/f1_scales_vibrato_i,i,f,scales,1.0,2
1940,i/f9_arpeggios_vibrato_i,i,f,arpeggios,1.0,2
1941,i/f2_long_forte_i,i,f,long,1.0,2
1942,i/m6_long_trill_i,i,m,long,0.0,2
1943,i/f2_scales_vocal_fry_i,i,f,scales,1.0,2
1944,i/m6_scales_c_slow_piano_i,i,m,scales,0.0,2
1945,i/f9_scales_c_slow_forte_i,i,f,scales,1.0,2
1946,i/m8_arpeggios_breathy_i,i,m,arpeggios,0.0,2
1947,i/f7_ long_trillo_i,i,f, long,1.0,2
1948,i/m10_arpeggios_belt_i,i,m,arpeggios,0.0,2
1949,i/m1_arpeggios_f_fast_forte_i,i,m,arpeggios,0.0,2
1950,i/f1_scales_straight_i,i,f,scales,1.0,2
1951,i/m5_long_trillo_i,i,m,long,0.0,2
1952,i/m3_scales_f_fast_forte_i,i,m,scales,0.0,2
1953,i/f1_scales_f_slow_piano_i,i,f,scales,1.0,2
1954,i/f2_arpeggios_belt_i,i,f,arpeggios,1.0,2
1955,i/m9_arpeggios_vibrato_i,i,m,arpeggios,0.0,2
1956,i/f1_scales_belt_i,i,f,scales,1.0,2
1957,i/f5_long_inhaled_i,i,f,long,1.0,2
1958,i/f4_long_inhaled_i,i,f,long,1.0,2
1959,i/m3_long_pp_i,i,m,long,0.0,2
1960,i/f6_scales_f_fast_forte_i,i,f,scales,1.0,2
1961,i/m11_arpeggios_lip_trill_i,i,m,arpeggios,0.0,2
1962,i/f7_long_trill_i,i,f,long,1.0,2
1963,i/f7_scales_belt_i,i,f,scales,1.0,2
1964,i/m5_long_inhaled_i,i,m,long,0.0,2
1965,i/f7_scales_lip_trill_i,i,f,scales,1.0,2
1966,i/f7_scales_breathy_i,i,f,scales,1.0,2
1967,i/m7_scales_c_slow_piano_i,i,m,scales,0.0,2
1968,i/f5_arpeggios_breathy_i,i,f,arpeggios,1.0,2
1969,i/m5_scales_vibrato_i,i,m,scales,0.0,2
1970,i/m11_scales_f_fast_piano_i,i,m,scales,0.0,2
1971,i/m2_arpeggios_c_slow_piano_i,i,m,arpeggios,0.0,2
1972,i/f9_long_pp_i,i,f,long,1.0,2
1973,i/m6_scales_f_fast_forte_i,i,m,scales,0.0,2
1974,i/m1_arpeggios_belt_i,i,m,arpeggios,0.0,2
1975,i/m11_long_inhaled_i,i,m,long,0.0,2
1976,i/f5_long_straight_i,i,f,long,1.0,2
1977,i/f8_arpeggios_breathy_i,i,f,arpeggios,1.0,2
1978,i/f3_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
1979,i/m6_scales_c_fast_forte_i,i,m,scales,0.0,2
1980,i/f1_arpeggios_straight_i,i,f,arpeggios,1.0,2
1981,i/m4_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
1982,i/f6_arpeggios_c_fast_piano_i,i,f,arpeggios,1.0,2
1983,i/f1_arpeggios_f_slow_forte_i,i,f,arpeggios,1.0,2
1984,i/f6_long_pp_i,i,f,long,1.0,2
1985,i/f2_long_inhaled_i,i,f,long,1.0,2
1986,i/m11_scales_lip_trill_i,i,m,scales,0.0,2
1987,i/f5_arpeggios_straight_i,i,f,arpeggios,1.0,2
1988,i/m4_long_pp_i,i,m,long,0.0,2
1989,i/m4_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
1990,i/m10_scales_vocal_fry_i,i,m,scales,0.0,2
1991,i/m1_scales_c_fast_forte_i,i,m,scales,0.0,2
1992,i/f7_scales_f_fast_piano_i,i,f,scales,1.0,2
1993,i/f3_scales_belt_i,i,f,scales,1.0,2
1994,i/m9_long_messa_i,i,m,long,0.0,2
1995,i/f2_scales_vibrato_i,i,f,scales,1.0,2
1996,i/m3_scales_straight_i,i,m,scales,0.0,2
1997,i/m1_scales_f_fast_forte_i,i,m,scales,0.0,2
1998,i/m8_arpeggios_c_fast_piano_i,i,m,arpeggios,0.0,2
1999,i/m8_scales_c_sow_forte_i,i,m,scales,0.0,2
2000,i/m2_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
2001,i/m8_long_trill_i,i,m,long,0.0,2
2002,i/m7_scales_c_slow_forte_i,i,m,scales,0.0,2
2003,i/m8_long_straight_i,i,m,long,0.0,2
2004,i/f8_arpeggios_f_slow_piano_i,i,f,arpeggios,1.0,2
2005,i/f4_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
2006,i/m5_long_straight_i,i,m,long,0.0,2
2007,i/f4_long_pp_i,i,f,long,1.0,2
2008,i/m6_scales_c_fast_piano_i,i,m,scales,0.0,2
2009,i/m4_long_trillo_i,i,m,long,0.0,2
2010,i/m9_long_trillo_i,i,m,long,0.0,2
2011,i/m8_arpeggios_lip_trill_i,i,m,arpeggios,0.0,2
2012,i/m1_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
2013,i/m1_scales_breathy_i,i,m,scales,0.0,2
2014,i/m10_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
2015,i/f4_arpeggios_f_slow_piano_i,i,f,arpeggios,1.0,2
2016,i/f7_scales_f_fast_forte_i,i,f,scales,1.0,2
2017,i/f2_arpeggios_c_slow_forte_i,i,f,arpeggios,1.0,2
2018,i/m4_scales_f_slow_forte_i,i,m,scales,0.0,2
2019,i/f1_arpeggios_f_fast_piano_i,i,f,arpeggios,1.0,2
2020,i/f4_arpeggios_belt_i,i,f,arpeggios,1.0,2
2021,i/f5_arpeggios_c_slow_piano_i,i,f,arpeggios,1.0,2
2022,i/f8_scales_vibrato_i,i,f,scales,1.0,2
2023,i/m7_scales_straight_i,i,m,scales,0.0,2
2024,i/f3_arpeggios_c_fast_forte_i,i,f,arpeggios,1.0,2
2025,i/f5_scales_vibrato_i,i,f,scales,1.0,2
2026,i/f4_arpeggios_breathy_i,i,f,arpeggios,1.0,2
2027,i/m8_long_pp_i,i,m,long,0.0,2
2028,i/f5_scales_c_slow_forte_i,i,f,scales,1.0,2
2029,i/f8_arpeggios_c_slow_forte_i,i,f,arpeggios,1.0,2
2030,i/f7_arpeggios_c_fast_forte_i,i,f,arpeggios,1.0,2
2031,i/m11_scales_c_slow_piano_i,i,m,scales,0.0,2
2032,i/f7_scales_vocal_fry_i,i,f,scales,1.0,2
2033,i/m10_scales_vibrato_i,i,m,scales,0.0,2
2034,i/m11_scales_vibrato_i,i,m,scales,0.0,2
2035,i/f2_arepggios_c_fast_piano_i,i,f,arepggios,1.0,2
2036,i/f3_scales_c_fast_piano_i,i,f,scales,1.0,2
2037,i/f1_scales_f_slow_forte_i,i,f,scales,1.0,2
2038,i/f2_scales_c_slow_forte_i,i,f,scales,1.0,2
2039,i/f8_scales_straight_i,i,f,scales,1.0,2
2040,i/m10_arpeggios_f_slow_piano_i,i,m,arpeggios,0.0,2
2041,i/f2_arpeggios_f_slow_forte_i,i,f,arpeggios,1.0,2
2042,i/m3_scales_vibrato_i,i,m,scales,0.0,2
2043,i/f8_arpeggios_f_slow_forte_i,i,f,arpeggios,1.0,2
2044,i/m1_long_messa_i,i,m,long,0.0,2
2045,i/f5_scales_belt_i,i,f,scales,1.0,2
2046,i/m2_scales_c_fast_forte_i,i,m,scales,0.0,2
2047,i/f2_arpeggios_lip_trill_i,i,f,arpeggios,1.0,2
2048,i/m11_scales_c_slow_forte_i,i,m,scales,0.0,2
2049,i/f7_arpeggios_belt_i,i,f,arpeggios,1.0,2
2050,i/f3_scales_vibrato_i,i,f,scales,1.0,2
2051,i/m8_scales_c_fast_piano_i,i,m,scales,0.0,2
2052,i/m10_arpeggios_c_slow_piano_i,i,m,arpeggios,0.0,2
2053,i/m10_scales_f_slow_forte_i,i,m,scales,0.0,2
2054,i/m10_scales_breathy_i,i,m,scales,0.0,2
2055,i/f8_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
2056,i/m10_scales_f_slow_piano_i,i,m,scales,0.0,2
2057,i/m8_arpeggios_belt_i,i,m,arpeggios,0.0,2
2058,i/m9_scales_vibrato_i,i,m,scales,0.0,2
2059,i/m9_arpeggios_f_slow_forte_i,i,m,arpeggios,0.0,2
2060,i/f3_arpeggios_f_fast_forte_i,i,f,arpeggios,1.0,2
2061,i/f2_scales_c_fast_forte_i,i,f,scales,1.0,2
2062,i/m3_arpeggios_f_fast_forte_i,i,m,arpeggios,0.0,2
2063,i/m4_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
2064,i/m1_arpeggios_c_slow_forte_i,i,m,arpeggios,0.0,2
2065,i/f5_arpeggios_vocal_fry_i,i,f,arpeggios,1.0,2
2066,i/f8_arpeggios_c_fast_piano_i,i,f,arpeggios,1.0,2
2067,i/m1_arpeggios_vocal_fry_i,i,m,arpeggios,0.0,2
2068,i/m9_scales_lip_trill_i,i,m,scales,0.0,2
2069,i/m4_scales_f_slow_piano_i,i,m,scales,0.0,2
2070,i/m8_scales_c_slow_piano_i,i,m,scales,0.0,2
2071,i/f8_long_straight_i,i,f,long,1.0,2
2072,i/f1_long_trill_i,i,f,long,1.0,2
2073,i/m1_arpeggios_f_fast_piano_i,i,m,arpeggios,0.0,2
2074,i/m5_scales_f_fast_piano_i,i,m,scales,0.0,2
2075,o/f6_scales_c_fast_piano_o,o,f,scales,1.0,3
2076,o/f9_scales_c_fast_forte_o,o,f,scales,1.0,3
2077,o/m3_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2078,o/m3_arpeggios_belt_o,o,m,arpeggios,0.0,3
2079,o/m1_scales_vocal_fry_o,o,m,scales,0.0,3
2080,o/m5_scales_c_slow_forte_o,o,m,scales,0.0,3
2081,o/f6_arpeggios_straight_o,o,f,arpeggios,1.0,3
2082,o/m7_scales_vocal_fry_o,o,m,scales,0.0,3
2083,o/m4_scales_c_slow_forte_o,o,m,scales,0.0,3
2084,o/f2_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2085,o/f7_scales_straight_o,o,f,scales,1.0,3
2086,o/m3_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2087,o/f9_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2088,o/f9_long_pp_o,o,f,long,1.0,3
2089,o/m9_long_messa_o,o,m,long,0.0,3
2090,o/m3_scales_c_fast_piano_o,o,m,scales,0.0,3
2091,o/m10_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2092,o/m6_scales_f_fast_forte_o,o,m,scales,0.0,3
2093,o/m7_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
